United States, Cumulative cohort fertility rates (horizontal parallelograms
Last modified: 25/03/2025
Cohort  Age     CCFR
1918    12         .
1918    13         .
1918    14         .
1918    15     0.000
1918    16     0.007
1918    17     0.027
1918    18     0.068
1918    19     0.137
1918    20     0.231
1918    21     0.344
1918    22     0.466
1918    23     0.598
1918    24     0.748
1918    25     0.914
1918    26     1.072
1918    27     1.206
1918    28     1.342
1918    29     1.494
1918    30     1.632
1918    31     1.757
1918    32     1.865
1918    33     1.968
1918    34     2.061
1918    35     2.145
1918    36     2.221
1918    37     2.286
1918    38     2.342
1918    39     2.391
1918    40     2.429
1918    41     2.457
1918    42     2.476
1918    43     2.490
1918    44     2.499
1918    45     2.504
1918    46     2.506
1918    47     2.507
1918    48     2.507
1918    49     2.507
1918    50     2.507
1918    51     2.507
1918    52     2.507
1918    53     2.507
1918    54     2.507
1918    55     2.507
1919    12         .
1919    13         .
1919    14     0.000
1919    15     0.002
1919    16     0.009
1919    17     0.030
1919    18     0.073
1919    19     0.146
1919    20     0.241
1919    21     0.354
1919    22     0.483
1919    23     0.632
1919    24     0.793
1919    25     0.954
1919    26     1.102
1919    27     1.252
1919    28     1.412
1919    29     1.566
1919    30     1.700
1919    31     1.826
1919    32     1.937
1919    33     2.047
1919    34     2.144
1919    35     2.231
1919    36     2.308
1919    37     2.374
1919    38     2.430
1919    39     2.479
1919    40     2.517
1919    41     2.545
1919    42     2.565
1919    43     2.579
1919    44     2.587
1919    45     2.591
1919    46     2.593
1919    47     2.594
1919    48     2.595
1919    49     2.595
1919    50     2.595
1919    51     2.595
1919    52     2.595
1919    53     2.595
1919    54     2.595
1919    55     2.595
1920    12         .
1920    13     0.000
1920    14     0.000
1920    15     0.002
1920    16     0.010
1920    17     0.032
1920    18     0.077
1920    19     0.150
1920    20     0.244
1920    21     0.364
1920    22     0.508
1920    23     0.667
1920    24     0.824
1920    25     0.975
1920    26     1.136
1920    27     1.315
1920    28     1.482
1920    29     1.637
1920    30     1.776
1920    31     1.908
1920    32     2.027
1920    33     2.142
1920    34     2.244
1920    35     2.334
1920    36     2.414
1920    37     2.482
1920    38     2.540
1920    39     2.589
1920    40     2.628
1920    41     2.657
1920    42     2.677
1920    43     2.691
1920    44     2.700
1920    45     2.704
1920    46     2.706
1920    47     2.707
1920    48     2.707
1920    49     2.708
1920    50     2.708
1920    51     2.708
1920    52     2.708
1920    53     2.708
1920    54     2.708
1920    55     2.708
1921    12     0.000
1921    13     0.000
1921    14     0.000
1921    15     0.002
1921    16     0.010
1921    17     0.032
1921    18     0.078
1921    19     0.149
1921    20     0.247
1921    21     0.379
1921    22     0.532
1921    23     0.686
1921    24     0.832
1921    25     0.997
1921    26     1.184
1921    27     1.364
1921    28     1.526
1921    29     1.682
1921    30     1.825
1921    31     1.961
1921    32     2.081
1921    33     2.196
1921    34     2.297
1921    35     2.387
1921    36     2.466
1921    37     2.533
1921    38     2.587
1921    39     2.635
1921    40     2.673
1921    41     2.701
1921    42     2.720
1921    43     2.733
1921    44     2.741
1921    45     2.745
1921    46     2.747
1921    47     2.748
1921    48     2.748
1921    49     2.749
1921    50     2.749
1921    51     2.749
1921    52     2.749
1921    53     2.749
1921    54     2.749
1921    55     2.749
1922    12     0.000
1922    13     0.000
1922    14     0.000
1922    15     0.002
1922    16     0.010
1922    17     0.033
1922    18     0.079
1922    19     0.152
1922    20     0.259
1922    21     0.398
1922    22     0.546
1922    23     0.688
1922    24     0.852
1922    25     1.046
1922    26     1.232
1922    27     1.404
1922    28     1.563
1922    29     1.722
1922    30     1.871
1922    31     2.010
1922    32     2.130
1922    33     2.246
1922    34     2.346
1922    35     2.435
1922    36     2.513
1922    37     2.578
1922    38     2.632
1922    39     2.678
1922    40     2.714
1922    41     2.740
1922    42     2.758
1922    43     2.770
1922    44     2.778
1922    45     2.781
1922    46     2.783
1922    47     2.784
1922    48     2.784
1922    49     2.784
1922    50     2.784
1922    51     2.784
1922    52     2.784
1922    53     2.784
1922    54     2.784
1922    55     2.784
1923    12     0.000
1923    13     0.000
1923    14     0.000
1923    15     0.003
1923    16     0.011
1923    17     0.035
1923    18     0.082
1923    19     0.160
1923    20     0.272
1923    21     0.405
1923    22     0.540
1923    23     0.699
1923    24     0.900
1923    25     1.099
1923    26     1.282
1923    27     1.454
1923    28     1.617
1923    29     1.783
1923    30     1.937
1923    31     2.079
1923    32     2.202
1923    33     2.319
1923    34     2.421
1923    35     2.511
1923    36     2.588
1923    37     2.653
1923    38     2.707
1923    39     2.752
1923    40     2.786
1923    41     2.812
1923    42     2.828
1923    43     2.840
1923    44     2.846
1923    45     2.850
1923    46     2.851
1923    47     2.852
1923    48     2.852
1923    49     2.852
1923    50     2.852
1923    51     2.852
1923    52     2.852
1923    53     2.852
1923    54     2.852
1923    55     2.852
1924    12     0.000
1924    13     0.000
1924    14     0.000
1924    15     0.003
1924    16     0.012
1924    17     0.036
1924    18     0.087
1924    19     0.168
1924    20     0.274
1924    21     0.395
1924    22     0.547
1924    23     0.743
1924    24     0.953
1924    25     1.150
1924    26     1.339
1924    27     1.520
1924    28     1.693
1924    29     1.864
1924    30     2.022
1924    31     2.168
1924    32     2.293
1924    33     2.413
1924    34     2.515
1924    35     2.604
1924    36     2.682
1924    37     2.747
1924    38     2.801
1924    39     2.845
1924    40     2.879
1924    41     2.904
1924    42     2.919
1924    43     2.930
1924    44     2.936
1924    45     2.939
1924    46     2.941
1924    47     2.941
1924    48     2.942
1924    49     2.942
1924    50     2.942
1924    51     2.942
1924    52     2.942
1924    53     2.942
1924    54     2.942
1924    55     2.942
1925    12     0.000
1925    13     0.000
1925    14     0.000
1925    15     0.003
1925    16     0.012
1925    17     0.038
1925    18     0.091
1925    19     0.167
1925    20     0.263
1925    21     0.397
1925    22     0.584
1925    23     0.789
1925    24     0.991
1925    25     1.188
1925    26     1.384
1925    27     1.574
1925    28     1.752
1925    29     1.925
1925    30     2.084
1925    31     2.231
1925    32     2.357
1925    33     2.475
1925    34     2.575
1925    35     2.662
1925    36     2.739
1925    37     2.802
1925    38     2.853
1925    39     2.896
1925    40     2.929
1925    41     2.952
1925    42     2.966
1925    43     2.976
1925    44     2.981
1925    45     2.984
1925    46     2.985
1925    47     2.986
1925    48     2.986
1925    49     2.986
1925    50     2.986
1925    51     2.986
1925    52     2.986
1925    53     2.986
1925    54     2.986
1925    55     2.986
1926    12     0.000
1926    13     0.000
1926    14     0.000
1926    15     0.003
1926    16     0.013
1926    17     0.040
1926    18     0.090
1926    19     0.159
1926    20     0.266
1926    21     0.435
1926    22     0.634
1926    23     0.833
1926    24     1.035
1926    25     1.235
1926    26     1.439
1926    27     1.632
1926    28     1.813
1926    29     1.989
1926    30     2.149
1926    31     2.296
1926    32     2.421
1926    33     2.537
1926    34     2.635
1926    35     2.721
1926    36     2.794
1926    37     2.855
1926    38     2.904
1926    39     2.945
1926    40     2.974
1926    41     2.994
1926    42     3.008
1926    43     3.016
1926    44     3.021
1926    45     3.024
1926    46     3.025
1926    47     3.025
1926    48     3.025
1926    49     3.025
1926    50     3.025
1926    51     3.025
1926    52     3.025
1926    53     3.025
1926    54     3.025
1926    55     3.025
1927    12     0.000
1927    13     0.000
1927    14     0.000
1927    15     0.003
1927    16     0.013
1927    17     0.039
1927    18     0.085
1927    19     0.162
1927    20     0.301
1927    21     0.486
1927    22     0.682
1927    23     0.883
1927    24     1.091
1927    25     1.302
1927    26     1.511
1927    27     1.708
1927    28     1.893
1927    29     2.071
1927    30     2.235
1927    31     2.383
1927    32     2.507
1927    33     2.621
1927    34     2.720
1927    35     2.805
1927    36     2.876
1927    37     2.934
1927    38     2.982
1927    39     3.019
1927    40     3.046
1927    41     3.064
1927    42     3.076
1927    43     3.084
1927    44     3.089
1927    45     3.091
1927    46     3.092
1927    47     3.092
1927    48     3.092
1927    49     3.092
1927    50     3.092
1927    51     3.092
1927    52     3.092
1927    53     3.092
1927    54     3.092
1927    55     3.092
1928    12     0.000
1928    13     0.000
1928    14     0.000
1928    15     0.003
1928    16     0.013
1928    17     0.038
1928    18     0.083
1928    19     0.180
1928    20     0.335
1928    21     0.516
1928    22     0.709
1928    23     0.915
1928    24     1.132
1928    25     1.346
1928    26     1.559
1928    27     1.758
1928    28     1.941
1928    29     2.120
1928    30     2.282
1928    31     2.429
1928    32     2.552
1928    33     2.665
1928    34     2.761
1928    35     2.842
1928    36     2.911
1928    37     2.966
1928    38     3.009
1928    39     3.043
1928    40     3.067
1928    41     3.084
1928    42     3.095
1928    43     3.102
1928    44     3.106
1928    45     3.108
1928    46     3.109
1928    47     3.109
1928    48     3.109
1928    49     3.109
1928    50     3.109
1928    51     3.109
1928    52     3.109
1928    53     3.109
1928    54     3.109
1928    55     3.109
1929    12     0.000
1929    13     0.000
1929    14     0.000
1929    15     0.003
1929    16     0.013
1929    17     0.037
1929    18     0.093
1929    19     0.206
1929    20     0.362
1929    21     0.542
1929    22     0.743
1929    23     0.961
1929    24     1.186
1929    25     1.410
1929    26     1.630
1929    27     1.834
1929    28     2.023
1929    29     2.202
1929    30     2.365
1929    31     2.512
1929    32     2.637
1929    33     2.748
1929    34     2.842
1929    35     2.922
1929    36     2.988
1929    37     3.039
1929    38     3.079
1929    39     3.110
1929    40     3.132
1929    41     3.148
1929    42     3.158
1929    43     3.164
1929    44     3.168
1929    45     3.169
1929    46     3.170
1929    47     3.170
1929    48     3.171
1929    49     3.171
1929    50     3.171
1929    51     3.171
1929    52     3.171
1929    53     3.171
1929    54     3.171
1929    55     3.171
1930    12     0.000
1930    13     0.000
1930    14     0.000
1930    15     0.003
1930    16     0.012
1930    17     0.040
1930    18     0.107
1930    19     0.223
1930    20     0.379
1930    21     0.567
1930    22     0.780
1930    23     1.006
1930    24     1.241
1930    25     1.475
1930    26     1.703
1930    27     1.916
1930    28     2.111
1930    29     2.291
1930    30     2.454
1930    31     2.601
1930    32     2.727
1930    33     2.837
1930    34     2.931
1930    35     3.008
1930    36     3.069
1930    37     3.116
1930    38     3.154
1930    39     3.182
1930    40     3.204
1930    41     3.218
1930    42     3.227
1930    43     3.233
1930    44     3.236
1930    45     3.237
1930    46     3.238
1930    47     3.238
1930    48     3.239
1930    49     3.239
1930    50     3.239
1930    51     3.239
1930    52     3.239
1930    53     3.239
1930    54     3.239
1930    55     3.239
1931    12     0.000
1931    13     0.000
1931    14     0.000
1931    15     0.003
1931    16     0.013
1931    17     0.046
1931    18     0.117
1931    19     0.232
1931    20     0.395
1931    21     0.593
1931    22     0.811
1931    23     1.045
1931    24     1.287
1931    25     1.527
1931    26     1.763
1931    27     1.977
1931    28     2.170
1931    29     2.349
1931    30     2.511
1931    31     2.651
1931    32     2.770
1931    33     2.877
1931    34     2.964
1931    35     3.033
1931    36     3.088
1931    37     3.131
1931    38     3.164
1931    39     3.191
1931    40     3.210
1931    41     3.223
1931    42     3.230
1931    43     3.235
1931    44     3.238
1931    45     3.240
1931    46     3.240
1931    47     3.240
1931    48     3.241
1931    49     3.241
1931    50     3.241
1931    51     3.241
1931    52     3.241
1931    53     3.241
1931    54     3.241
1931    55     3.241
1932    12     0.000
1932    13     0.000
1932    14     0.000
1932    15     0.004
1932    16     0.016
1932    17     0.052
1932    18     0.123
1932    19     0.243
1932    20     0.414
1932    21     0.618
1932    22     0.846
1932    23     1.091
1932    24     1.343
1932    25     1.592
1932    26     1.831
1932    27     2.046
1932    28     2.240
1932    29     2.418
1932    30     2.575
1932    31     2.709
1932    32     2.823
1932    33     2.923
1932    34     3.001
1932    35     3.064
1932    36     3.114
1932    37     3.154
1932    38     3.185
1932    39     3.209
1932    40     3.226
1932    41     3.237
1932    42     3.244
1932    43     3.248
1932    44     3.251
1932    45     3.252
1932    46     3.253
1932    47     3.253
1932    48     3.253
1932    49     3.253
1932    50     3.253
1932    51     3.253
1932    52     3.253
1932    53     3.253
1932    54     3.253
1932    55     3.253
1933    12     0.000
1933    13     0.000
1933    14     0.000
1933    15     0.005
1933    16     0.018
1933    17     0.054
1933    18     0.129
1933    19     0.253
1933    20     0.428
1933    21     0.640
1933    22     0.878
1933    23     1.133
1933    24     1.395
1933    25     1.647
1933    26     1.885
1933    27     2.102
1933    28     2.297
1933    29     2.471
1933    30     2.623
1933    31     2.754
1933    32     2.861
1933    33     2.951
1933    34     3.023
1933    35     3.081
1933    36     3.128
1933    37     3.166
1933    38     3.195
1933    39     3.217
1933    40     3.231
1933    41     3.241
1933    42     3.247
1933    43     3.251
1933    44     3.254
1933    45     3.255
1933    46     3.255
1933    47     3.256
1933    48     3.256
1933    49     3.256
1933    50     3.256
1933    51     3.256
1933    52     3.256
1933    53     3.256
1933    54     3.256
1933    55     3.256
1934    12     0.000
1934    13     0.000
1934    14     0.000
1934    15     0.005
1934    16     0.018
1934    17     0.056
1934    18     0.133
1934    19     0.260
1934    20     0.442
1934    21     0.662
1934    22     0.910
1934    23     1.176
1934    24     1.442
1934    25     1.696
1934    26     1.935
1934    27     2.152
1934    28     2.346
1934    29     2.516
1934    30     2.665
1934    31     2.789
1934    32     2.888
1934    33     2.970
1934    34     3.036
1934    35     3.091
1934    36     3.137
1934    37     3.173
1934    38     3.199
1934    39     3.218
1934    40     3.230
1934    41     3.239
1934    42     3.245
1934    43     3.249
1934    44     3.251
1934    45     3.253
1934    46     3.253
1934    47     3.253
1934    48     3.254
1934    49     3.254
1934    50     3.254
1934    51     3.254
1934    52     3.254
1934    53     3.254
1934    54     3.254
1934    55     3.254
1935    12     0.000
1935    13     0.000
1935    14     0.000
1935    15     0.005
1935    16     0.019
1935    17     0.057
1935    18     0.134
1935    19     0.264
1935    20     0.451
1935    21     0.678
1935    22     0.935
1935    23     1.203
1935    24     1.469
1935    25     1.724
1935    26     1.962
1935    27     2.176
1935    28     2.364
1935    29     2.530
1935    30     2.670
1935    31     2.782
1935    32     2.874
1935    33     2.950
1935    34     3.013
1935    35     3.065
1935    36     3.108
1935    37     3.140
1935    38     3.163
1935    39     3.180
1935    40     3.192
1935    41     3.200
1935    42     3.206
1935    43     3.210
1935    44     3.212
1935    45     3.213
1935    46     3.214
1935    47     3.214
1935    48     3.214
1935    49     3.214
1935    50     3.214
1935    51     3.214
1935    52     3.214
1935    53     3.214
1935    54     3.214
1935    55     3.214
1936    12     0.000
1936    13     0.000
1936    14     0.000
1936    15     0.005
1936    16     0.019
1936    17     0.057
1936    18     0.136
1936    19     0.266
1936    20     0.457
1936    21     0.692
1936    22     0.949
1936    23     1.213
1936    24     1.478
1936    25     1.730
1936    26     1.960
1936    27     2.166
1936    28     2.347
1936    29     2.502
1936    30     2.628
1936    31     2.729
1936    32     2.814
1936    33     2.887
1936    34     2.948
1936    35     2.997
1936    36     3.034
1936    37     3.062
1936    38     3.083
1936    39     3.099
1936    40     3.110
1936    41     3.117
1936    42     3.123
1936    43     3.126
1936    44     3.128
1936    45     3.130
1936    46     3.130
1936    47     3.130
1936    48     3.130
1936    49     3.131
1936    50     3.131
1936    51     3.131
1936    52     3.131
1936    53     3.131
1936    54     3.131
1936    55     3.131
1937    12     0.000
1937    13     0.000
1937    14     0.000
1937    15     0.005
1937    16     0.018
1937    17     0.058
1937    18     0.138
1937    19     0.272
1937    20     0.472
1937    21     0.709
1937    22     0.966
1937    23     1.231
1937    24     1.495
1937    25     1.740
1937    26     1.962
1937    27     2.160
1937    28     2.329
1937    29     2.470
1937    30     2.586
1937    31     2.680
1937    32     2.763
1937    33     2.835
1937    34     2.893
1937    35     2.937
1937    36     2.969
1937    37     2.994
1937    38     3.013
1937    39     3.028
1937    40     3.039
1937    41     3.046
1937    42     3.052
1937    43     3.055
1937    44     3.057
1937    45     3.058
1937    46     3.059
1937    47     3.059
1937    48     3.059
1937    49     3.059
1937    50     3.059
1937    51     3.059
1937    52     3.059
1937    53     3.059
1937    54     3.059
1937    55     3.059
1938    12     0.000
1938    13     0.000
1938    14     0.000
1938    15     0.005
1938    16     0.019
1938    17     0.059
1938    18     0.141
1938    19     0.281
1938    20     0.483
1938    21     0.723
1938    22     0.982
1938    23     1.246
1938    24     1.505
1938    25     1.740
1938    26     1.954
1938    27     2.138
1938    28     2.292
1938    29     2.421
1938    30     2.532
1938    31     2.625
1938    32     2.708
1938    33     2.777
1938    34     2.829
1938    35     2.868
1938    36     2.898
1938    37     2.921
1938    38     2.939
1938    39     2.954
1938    40     2.964
1938    41     2.971
1938    42     2.976
1938    43     2.980
1938    44     2.981
1938    45     2.983
1938    46     2.983
1938    47     2.983
1938    48     2.983
1938    49     2.983
1938    50     2.983
1938    51     2.983
1938    52     2.983
1938    53     2.983
1938    54     2.983
1938    55     2.983
1939    12     0.000
1939    13     0.000
1939    14     0.000
1939    15     0.005
1939    16     0.020
1939    17     0.062
1939    18     0.148
1939    19     0.289
1939    20     0.491
1939    21     0.730
1939    22     0.986
1939    23     1.243
1939    24     1.491
1939    25     1.716
1939    26     1.915
1939    27     2.083
1939    28     2.226
1939    29     2.350
1939    30     2.460
1939    31     2.553
1939    32     2.634
1939    33     2.696
1939    34     2.743
1939    35     2.779
1939    36     2.807
1939    37     2.830
1939    38     2.848
1939    39     2.862
1939    40     2.872
1939    41     2.880
1939    42     2.885
1939    43     2.888
1939    44     2.890
1939    45     2.891
1939    46     2.891
1939    47     2.892
1939    48     2.892
1939    49     2.892
1939    50     2.892
1939    51     2.892
1939    52     2.892
1939    53     2.892
1939    54     2.892
1939    55     2.892
1940    12     0.000
1940    13     0.000
1940    14     0.000
1940    15     0.005
1940    16     0.020
1940    17     0.064
1940    18     0.150
1940    19     0.288
1940    20     0.489
1940    21     0.722
1940    22     0.972
1940    23     1.219
1940    24     1.456
1940    25     1.664
1940    26     1.846
1940    27     2.006
1940    28     2.145
1940    29     2.270
1940    30     2.383
1940    31     2.474
1940    32     2.546
1940    33     2.602
1940    34     2.647
1940    35     2.682
1940    36     2.710
1940    37     2.733
1940    38     2.750
1940    39     2.765
1940    40     2.775
1940    41     2.782
1940    42     2.787
1940    43     2.791
1940    44     2.793
1940    45     2.794
1940    46     2.794
1940    47     2.795
1940    48     2.795
1940    49     2.795
1940    50     2.795
1940    51     2.795
1940    52     2.795
1940    53     2.795
1940    54     2.795
1940    55     2.795
1941    12     0.000
1941    13     0.000
1941    14     0.000
1941    15     0.005
1941    16     0.020
1941    17     0.062
1941    18     0.144
1941    19     0.278
1941    20     0.474
1941    21     0.698
1941    22     0.936
1941    23     1.171
1941    24     1.391
1941    25     1.581
1941    26     1.754
1941    27     1.909
1941    28     2.050
1941    29     2.179
1941    30     2.289
1941    31     2.371
1941    32     2.437
1941    33     2.490
1941    34     2.533
1941    35     2.567
1941    36     2.595
1941    37     2.618
1941    38     2.636
1941    39     2.650
1941    40     2.660
1941    41     2.667
1941    42     2.672
1941    43     2.676
1941    44     2.678
1941    45     2.679
1941    46     2.679
1941    47     2.679
1941    48     2.680
1941    49     2.680
1941    50     2.680
1941    51     2.680
1941    52     2.680
1941    53     2.680
1941    54     2.680
1941    55     2.680
1942    12     0.000
1942    13     0.000
1942    14     0.000
1942    15     0.005
1942    16     0.019
1942    17     0.059
1942    18     0.137
1942    19     0.265
1942    20     0.452
1942    21     0.664
1942    22     0.889
1942    23     1.105
1942    24     1.307
1942    25     1.488
1942    26     1.656
1942    27     1.814
1942    28     1.957
1942    29     2.083
1942    30     2.183
1942    31     2.258
1942    32     2.321
1942    33     2.373
1942    34     2.415
1942    35     2.449
1942    36     2.477
1942    37     2.500
1942    38     2.518
1942    39     2.532
1942    40     2.542
1942    41     2.549
1942    42     2.554
1942    43     2.557
1942    44     2.559
1942    45     2.560
1942    46     2.561
1942    47     2.561
1942    48     2.561
1942    49     2.561
1942    50     2.561
1942    51     2.561
1942    52     2.561
1942    53     2.561
1942    54     2.561
1942    55     2.561
1943    12     0.000
1943    13     0.000
1943    14     0.000
1943    15     0.005
1943    16     0.019
1943    17     0.058
1943    18     0.135
1943    19     0.258
1943    20     0.437
1943    21     0.639
1943    22     0.846
1943    23     1.044
1943    24     1.236
1943    25     1.412
1943    26     1.580
1943    27     1.740
1943    28     1.880
1943    29     1.995
1943    30     2.086
1943    31     2.158
1943    32     2.220
1943    33     2.271
1943    34     2.314
1943    35     2.349
1943    36     2.378
1943    37     2.402
1943    38     2.420
1943    39     2.434
1943    40     2.444
1943    41     2.451
1943    42     2.456
1943    43     2.460
1943    44     2.462
1943    45     2.463
1943    46     2.463
1943    47     2.463
1943    48     2.464
1943    49     2.464
1943    50     2.464
1943    51     2.464
1943    52     2.464
1943    53     2.464
1943    54     2.464
1943    55     2.464
1944    12     0.000
1944    13     0.000
1944    14     0.000
1944    15     0.005
1944    16     0.019
1944    17     0.059
1944    18     0.134
1944    19     0.254
1944    20     0.425
1944    21     0.611
1944    22     0.800
1944    23     0.987
1944    24     1.169
1944    25     1.341
1944    26     1.509
1944    27     1.662
1944    28     1.789
1944    29     1.893
1944    30     1.980
1944    31     2.051
1944    32     2.113
1944    33     2.165
1944    34     2.210
1944    35     2.246
1944    36     2.276
1944    37     2.300
1944    38     2.319
1944    39     2.334
1944    40     2.344
1944    41     2.352
1944    42     2.357
1944    43     2.361
1944    44     2.363
1944    45     2.364
1944    46     2.364
1944    47     2.365
1944    48     2.365
1944    49     2.365
1944    50     2.365
1944    51     2.365
1944    52     2.365
1944    53     2.365
1944    54     2.365
1944    55     2.365
1945    12     0.000
1945    13     0.000
1945    14     0.000
1945    15     0.005
1945    16     0.019
1945    17     0.057
1945    18     0.130
1945    19     0.246
1945    20     0.406
1945    21     0.578
1945    22     0.757
1945    23     0.934
1945    24     1.112
1945    25     1.283
1945    26     1.446
1945    27     1.585
1945    28     1.701
1945    29     1.804
1945    30     1.890
1945    31     1.963
1945    32     2.028
1945    33     2.083
1945    34     2.129
1945    35     2.167
1945    36     2.198
1945    37     2.224
1945    38     2.243
1945    39     2.259
1945    40     2.270
1945    41     2.278
1945    42     2.283
1945    43     2.287
1945    44     2.289
1945    45     2.291
1945    46     2.291
1945    47     2.291
1945    48     2.292
1945    49     2.292
1945    50     2.292
1945    51     2.292
1945    52     2.292
1945    53     2.292
1945    54     2.292
1945    55     2.292
1946    12     0.000
1946    13     0.000
1946    14     0.000
1946    15     0.005
1946    16     0.017
1946    17     0.052
1946    18     0.121
1946    19     0.229
1946    20     0.377
1946    21     0.537
1946    22     0.707
1946    23     0.880
1946    24     1.058
1946    25     1.222
1946    26     1.368
1946    27     1.495
1946    28     1.608
1946    29     1.711
1946    30     1.797
1946    31     1.874
1946    32     1.941
1946    33     1.998
1946    34     2.046
1946    35     2.085
1946    36     2.118
1946    37     2.144
1946    38     2.164
1946    39     2.180
1946    40     2.192
1946    41     2.200
1946    42     2.206
1946    43     2.210
1946    44     2.212
1946    45     2.214
1946    46     2.214
1946    47     2.215
1946    48     2.215
1946    49     2.215
1946    50     2.215
1946    51     2.215
1946    52     2.215
1946    53     2.215
1946    54     2.215
1946    55     2.215
1947    12     0.000
1947    13     0.000
1947    14     0.000
1947    15     0.004
1947    16     0.016
1947    17     0.050
1947    18     0.114
1947    19     0.216
1947    20     0.355
1947    21     0.506
1947    22     0.671
1947    23     0.843
1947    24     1.014
1947    25     1.161
1947    26     1.293
1947    27     1.417
1947    28     1.528
1947    29     1.631
1947    30     1.720
1947    31     1.798
1947    32     1.866
1947    33     1.925
1947    34     1.974
1947    35     2.015
1947    36     2.049
1947    37     2.076
1947    38     2.097
1947    39     2.114
1947    40     2.126
1947    41     2.135
1947    42     2.141
1947    43     2.145
1947    44     2.148
1947    45     2.149
1947    46     2.150
1947    47     2.150
1947    48     2.150
1947    49     2.150
1947    50     2.150
1947    51     2.150
1947    52     2.150
1947    53     2.150
1947    54     2.150
1947    55     2.150
1948    12     0.000
1948    13     0.000
1948    14     0.000
1948    15     0.004
1948    16     0.017
1948    17     0.050
1948    18     0.113
1948    19     0.212
1948    20     0.345
1948    21     0.492
1948    22     0.656
1948    23     0.820
1948    24     0.972
1948    25     1.104
1948    26     1.231
1948    27     1.351
1948    28     1.461
1948    29     1.566
1948    30     1.656
1948    31     1.736
1948    32     1.807
1948    33     1.868
1948    34     1.919
1948    35     1.961
1948    36     1.996
1948    37     2.024
1948    38     2.047
1948    39     2.065
1948    40     2.078
1948    41     2.087
1948    42     2.094
1948    43     2.099
1948    44     2.101
1948    45     2.103
1948    46     2.103
1948    47     2.104
1948    48     2.104
1948    49     2.104
1948    50     2.104
1948    51     2.104
1948    52     2.104
1948    53     2.104
1948    54     2.104
1948    55     2.104
1949    12     0.000
1949    13     0.000
1949    14     0.000
1949    15     0.004
1949    16     0.017
1949    17     0.050
1949    18     0.112
1949    19     0.208
1949    20     0.338
1949    21     0.484
1949    22     0.638
1949    23     0.783
1949    24     0.917
1949    25     1.042
1949    26     1.166
1949    27     1.283
1949    28     1.393
1949    29     1.500
1949    30     1.591
1949    31     1.674
1949    32     1.746
1949    33     1.808
1949    34     1.861
1949    35     1.905
1949    36     1.941
1949    37     1.972
1949    38     1.995
1949    39     2.015
1949    40     2.029
1949    41     2.039
1949    42     2.047
1949    43     2.051
1949    44     2.054
1949    45     2.056
1949    46     2.056
1949    47     2.057
1949    48     2.057
1949    49     2.057
1949    50     2.057
1949    51     2.057
1949    52     2.057
1949    53     2.057
1949    54     2.057
1949    55     2.057
1950    12     0.000
1950    13     0.000
1950    14     0.000
1950    15     0.004
1950    16     0.017
1950    17     0.050
1950    18     0.111
1950    19     0.206
1950    20     0.335
1950    21     0.474
1950    22     0.610
1950    23     0.738
1950    24     0.865
1950    25     0.986
1950    26     1.106
1950    27     1.225
1950    28     1.336
1950    29     1.444
1950    30     1.537
1950    31     1.621
1950    32     1.696
1950    33     1.759
1950    34     1.814
1950    35     1.860
1950    36     1.899
1950    37     1.931
1950    38     1.956
1950    39     1.977
1950    40     1.992
1950    41     2.003
1950    42     2.011
1950    43     2.016
1950    44     2.019
